Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
0.6631,191.9479,50.0000,229.5856,153.3769,11.1470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6631,186.8791,37.0000,234.5829,16.5901,35.9554,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.7026,176.1760,37.0000,234.3302,18.1291,44.8851,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.1500,0.2667,0.0000,0.0000
0.7391,173.2186,37.0000,233.2942,19.5494,43.9469,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.1500,0.2667,0.0000,0.0000
0.7391,179.2180,37.0000,238.4226,23.0567,42.6759,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1500,0.0667,0.0000,0.0000
0.7391,174.6306,37.0000,241.9106,19.3993,42.5583,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0000,0.0000,0.0000
0.7391,166.3596,37.0000,232.9157,18.9095,46.8142,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
0.7391,159.8997,37.0000,231.0767,7.8599,47.0425,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
0.7391,153.5316,37.0000,231.6602,21.4710,50.5307,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
0.7476,150.0881,37.0000,238.7726,7.9646,46.8372,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0500,0.1333,0.0000,0.0000
0.7476,142.8955,37.0000,236.0131,18.8391,45.3808,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
0.7904,147.7458,37.0000,232.3393,16.9413,47.9637,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,154.7197,37.0000,240.6346,19.3223,48.1740,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.3000,0.1333,0.0000,0.0000
0.7904,134.0869,37.0000,232.7987,10.5396,47.2349,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
0.7904,127.5115,37.0000,238.2093,10.2332,45.5962,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,139.1244,37.0000,235.3274,13.3390,46.5843,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,142.0702,37.0000,242.6410,14.3620,50.4844,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,130.1714,37.0000,248.0715,9.8371,46.2916,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,133.4586,37.0000,234.4818,9.8371,48.3211,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,139.2390,37.0000,232.3153,11.1258,46.8924,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,148.8571,37.0000,234.3649,19.2750,47.3706,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,138.4071,37.0000,239.6855,11.6960,49.4803,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,144.8247,37.0000,242.5177,9.2538,47.7234,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,139.6651,37.0000,241.1597,9.0302,51.5956,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,136.2793,37.0000,236.8135,18.3472,46.1670,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,134.8883,37.0000,235.1801,9.3967,43.2007,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,142.5329,37.0000,232.1280,17.5358,44.5979,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,144.2015,37.0000,245.8605,19.7682,46.2735,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,135.3814,37.0000,245.3655,10.4452,45.1290,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,133.4388,37.0000,248.4049,22.7160,43.2335,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,137.0918,37.0000,251.9346,11.1684,47.6534,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,144.7632,37.0000,245.4909,8.6363,50.8768,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,137.6222,37.0000,234.2535,8.6363,51.1370,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,135.0690,37.0000,233.8827,5.7767,48.7780,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,132.2595,37.0000,234.6674,13.0481,48.8625,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,128.8277,37.0000,240.6883,6.8579,44.8300,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,129.0954,37.0000,236.1502,7.0748,42.5761,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,134.3399,37.0000,255.7796,9.9879,43.9070,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,136.6169,37.0000,238.1699,9.6129,46.8669,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,135.3679,37.0000,238.1092,26.5638,46.2987,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,133.9565,37.0000,238.2603,13.4313,45.0986,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,132.0574,37.0000,234.2142,5.9938,44.5182,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,135.9163,37.0000,243.7084,8.6768,45.6871,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,140.1584,37.0000,253.1458,11.4426,46.2041,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7904,150.3622,37.0000,249.0847,8.7629,49.7467,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
