Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
1.2076,179.9617,50.0000,212.9953,147.9173,10.7234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2076,174.0650,37.0000,220.6567,20.7413,31.2421,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2076,166.8156,37.0000,219.8566,20.6683,38.3395,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
1.2076,164.9973,37.0000,212.3298,21.9695,38.1600,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
1.2258,167.5175,37.0000,223.3130,36.1429,39.7290,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
1.2258,158.9358,37.0000,218.1368,10.7743,48.5120,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.3500,0.0667,0.0000,0.0000
1.2258,165.3835,37.0000,213.7395,18.4230,42.5086,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.2258,163.2380,37.0000,222.1881,19.6286,45.1315,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.2258,156.3171,37.0000,216.0762,14.9737,42.7458,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.2258,150.6163,37.0000,216.5091,14.9737,42.1840,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.1500,0.1333,0.0000,0.0000
1.2258,151.1334,37.0000,219.2608,34.9719,42.5850,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.2258,148.4128,37.0000,217.0264,16.2645,42.7123,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.2258,151.2152,37.0000,221.0430,13.5923,40.2796,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.2258,155.8196,37.0000,225.0183,19.5404,42.8875,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
