Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
1.5290,0.6679,50.0000,0.8607,0.5253,0.0514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5290,0.6557,37.0000,0.8438,0.0142,0.1306,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5375,0.6127,37.0000,0.8014,0.0098,0.1636,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.2000,0.1333,0.0000,0.0000
1.7241,0.5775,37.0000,0.8503,0.0107,0.1870,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1500,0.0667,0.0000,0.0000
1.7241,0.5488,37.0000,0.8539,0.0089,0.1905,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.0500,0.3333,0.0000,0.0000
1.7241,0.5380,37.0000,0.8458,0.0045,0.1985,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
1.7390,0.4726,37.0000,0.8055,0.0045,0.1997,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
1.7390,0.4671,37.0000,0.7858,0.0118,0.1969,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.1000,0.2667,0.0000,0.0000
1.7390,0.4366,37.0000,0.7712,0.0048,0.1792,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.7390,0.4328,37.0000,0.7881,0.0027,0.1731,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.7390,0.4325,37.0000,0.7657,0.0050,0.1817,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.7390,0.3888,37.0000,0.7423,0.0037,0.1772,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0000,0.2000,0.0000,0.0000
1.7390,0.3421,37.0000,0.7851,0.0036,0.1607,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.7390,0.3369,37.0000,0.8149,0.0048,0.1670,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
