Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
2.6049,191.9479,50.0000,229.5856,153.3769,11.1470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.7110,187.4508,37.0000,230.2660,20.6610,35.6233,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.7110,183.2288,37.0000,231.6029,24.1972,43.2786,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.3000,0.0667,0.0000,0.0000
2.7393,182.8757,37.0000,237.3082,16.0451,48.0291,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.7393,170.2218,37.0000,230.2432,16.0451,48.7990,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.2000,0.0000,0.0000,0.0000
2.7393,163.2918,37.0000,232.6726,20.3456,51.3180,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1000,0.0667,0.0000,0.0000
2.7393,173.2500,37.0000,238.4923,17.4284,47.0615,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7393,165.2715,37.0000,241.5978,20.5830,47.5610,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
2.7393,170.9691,37.0000,234.9449,18.3449,47.1495,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
2.7393,168.8539,37.0000,237.7402,18.8826,49.6759,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.7393,173.2723,37.0000,236.7968,12.7962,44.2362,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.2500,0.0000,0.0000,0.0000
2.7393,172.0891,37.0000,236.7767,18.9275,46.9758,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7393,164.5732,37.0000,250.3516,16.2686,48.3693,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.2500,0.0667,0.0000,0.0000
2.7393,166.5628,37.0000,258.6841,20.5936,53.1827,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7393,171.3606,37.0000,251.0857,20.5936,51.4316,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,163.9278,37.0000,253.0582,8.6578,48.0163,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,161.8828,37.0000,247.3646,7.9487,50.2553,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.4000,0.0000,0.0000,0.0000
2.7900,145.7520,37.0000,265.7441,15.2215,45.7863,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,145.4382,37.0000,241.0570,17.2492,43.5751,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,151.9107,37.0000,240.4891,11.1003,48.5653,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,145.2852,37.0000,239.7341,23.0144,44.8437,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,135.5362,37.0000,237.4294,6.6797,42.7492,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,135.0383,37.0000,234.2508,5.0493,40.6722,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,134.2054,37.0000,239.3021,5.0493,43.2369,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,134.7153,37.0000,271.7098,12.2509,43.6779,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,153.8951,37.0000,236.9609,12.3601,49.1791,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,141.9976,37.0000,264.8918,18.0799,46.6582,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,140.2082,37.0000,242.9488,14.4988,46.5649,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,133.8256,37.0000,253.2771,7.0662,47.1993,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,152.4367,37.0000,244.9621,14.8188,51.6587,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,134.7419,37.0000,238.8360,10.9387,42.6346,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,135.7833,37.0000,235.0390,8.4212,42.3787,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,138.2230,37.0000,231.4410,7.5026,45.4018,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,136.2107,37.0000,240.1520,7.5026,45.0310,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,137.6249,37.0000,235.7506,15.3634,43.1284,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,140.3046,37.0000,246.6337,17.7685,43.3117,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,137.8379,37.0000,242.3938,11.5305,45.5843,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,138.2506,37.0000,237.6347,14.8705,43.4891,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,136.8422,37.0000,246.9992,17.3356,43.9893,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,138.7020,37.0000,254.8606,7.9288,41.7432,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,139.6584,37.0000,240.2604,12.0974,42.0537,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,135.5999,37.0000,232.9812,9.8296,43.0896,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,137.1265,37.0000,245.5129,13.3741,42.7901,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,135.7763,37.0000,230.1027,14.2260,42.4102,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,141.5377,37.0000,237.3011,14.1988,46.1876,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,139.1871,37.0000,241.8412,13.6410,44.2729,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,143.3588,37.0000,256.9503,20.5836,45.8787,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,139.0602,37.0000,229.3396,5.5859,43.4087,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,135.4830,37.0000,240.1177,8.9937,45.0349,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,136.2118,37.0000,235.3012,10.0608,44.5834,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,136.3458,37.0000,224.9237,13.0109,43.8750,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,136.2267,37.0000,237.6824,14.7368,44.6037,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,137.9773,37.0000,231.4098,15.3634,45.2511,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,140.7389,37.0000,259.1412,7.8710,46.0062,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,141.4316,37.0000,254.2038,8.2124,47.9890,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,139.3237,37.0000,242.5284,10.0443,45.5403,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,141.0578,37.0000,243.6793,16.2042,42.8740,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7900,140.2664,37.0000,236.5992,8.6777,45.8708,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
