Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
1.1616,526.0107,50.0000,583.6303,454.8328,18.0692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1805,504.7246,37.0000,596.1102,50.9525,91.0525,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2064,500.8982,37.0000,613.5201,52.2256,103.9312,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.2000,0.1333,0.0000,0.0000
1.2258,455.5216,37.0000,620.5304,49.3998,135.8801,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.1500,0.1333,0.0000,0.0000
1.3018,437.8949,37.0000,607.3900,49.4996,127.9684,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0000,0.2000,0.0000,0.0000
1.3018,451.5869,37.0000,625.5086,53.3192,131.2585,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1000,0.0667,0.0000,0.0000
1.3018,410.0510,37.0000,617.5154,18.7431,131.6185,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.1000,0.2000,0.0000,0.0000
1.3018,389.9597,37.0000,623.2012,13.2130,129.4500,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
1.3018,403.4988,37.0000,626.6810,11.5339,124.9787,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.3018,403.2084,37.0000,623.0902,19.3005,124.5020,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.3217,389.9034,37.0000,619.1598,33.7263,120.9030,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
1.3217,394.7962,37.0000,625.8669,31.2737,116.7664,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
1.3217,400.2889,37.0000,614.5202,20.2575,117.4956,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
1.3217,405.4180,37.0000,643.1042,14.3900,128.8640,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
1.3217,393.2274,37.0000,637.2171,13.9979,123.6367,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,395.7968,37.0000,616.5075,19.1956,113.7811,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
1.3217,406.8276,37.0000,650.0700,39.8025,133.0486,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,401.6723,37.0000,628.1767,27.0029,129.4640,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,402.9149,37.0000,641.8396,13.0129,123.3749,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,388.0575,37.0000,589.8823,35.8870,119.5195,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.3217,391.0919,37.0000,630.2959,19.0866,119.7736,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.3217,394.2367,37.0000,614.5786,34.5282,118.2633,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,381.0112,37.0000,635.1069,22.8793,116.7213,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,364.9514,37.0000,640.9414,19.9263,118.4913,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,405.9805,37.0000,642.9782,20.6582,131.3486,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,378.8294,37.0000,619.2179,17.1088,119.0396,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,374.9250,37.0000,630.2216,12.0520,114.1232,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,367.6016,37.0000,608.1697,57.2683,114.6110,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,372.2613,37.0000,631.9210,12.0520,124.0139,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.3217,380.9594,37.0000,602.3556,15.5467,115.8449,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3217,374.3706,37.0000,622.4709,14.2252,123.8402,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
