Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
2.1378,0.6605,50.0000,0.8760,0.4138,0.0746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.1378,0.6524,37.0000,0.9260,0.0756,0.1316,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.1378,0.6405,37.0000,0.9268,0.0415,0.1572,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1500,0.0000,0.0000,0.0000
2.1378,0.6466,37.0000,0.9322,0.0587,0.1581,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
2.1378,0.6176,37.0000,0.9256,0.0463,0.1849,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1000,0.1333,0.0000,0.0000
2.1378,0.6005,37.0000,0.9362,0.0380,0.1802,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
2.1378,0.5896,37.0000,0.9473,0.0185,0.1863,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.1378,0.6123,37.0000,0.9322,0.0424,0.1769,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.2869,0.5866,37.0000,0.9747,0.0926,0.1885,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.2869,0.5968,37.0000,0.9559,0.0470,0.1838,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0000,0.1333,0.0000,0.0000
2.4003,0.5938,37.0000,0.9203,0.0062,0.1927,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.4003,0.6286,37.0000,0.9748,0.0218,0.1827,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.9257,0.6108,37.0000,0.9316,0.0625,0.1949,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.9257,0.6073,37.0000,0.9281,0.0469,0.1895,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.2000,0.2000,0.0000,0.0000
2.9257,0.6018,37.0000,0.9252,0.0796,0.1929,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.9257,0.5860,37.0000,0.9498,0.0466,0.1986,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.9257,0.6192,37.0000,0.9787,0.0363,0.1789,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1500,0.0000,0.0000,0.0000
2.9257,0.5951,37.0000,1.0314,0.0099,0.1864,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
2.9257,0.5887,37.0000,0.9630,0.0206,0.1812,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.9257,0.6208,37.0000,0.9697,0.0257,0.1909,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.9257,0.5944,37.0000,0.9883,0.0157,0.2009,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.9257,0.6066,37.0000,0.9835,0.0663,0.1965,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
