Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
2.3743,0.6637,50.0000,0.8280,0.5036,0.0485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5693,0.6491,37.0000,0.8392,0.0144,0.1463,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5693,0.6389,37.0000,0.8617,0.0318,0.1688,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.2500,0.0667,0.0000,0.0000
2.5693,0.6120,37.0000,0.8486,0.0112,0.2032,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.1000,0.2667,0.0000,0.0000
2.5693,0.6097,37.0000,0.8582,0.0251,0.1950,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.5852,0.6176,37.0000,0.8609,0.0035,0.1911,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
2.6481,0.6031,37.0000,0.8590,0.0196,0.2086,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1000,0.1333,0.0000,0.0000
2.6796,0.5972,37.0000,0.8674,0.0303,0.2026,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1500,0.0000,0.0000,0.0000
2.9722,0.5929,37.0000,0.8572,0.0250,0.2131,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.9722,0.5975,37.0000,0.8705,0.0177,0.2197,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0500,0.1333,0.0000,0.0000
2.9722,0.5586,37.0000,0.8916,0.0056,0.2305,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
2.9722,0.4556,37.0000,0.8864,0.0047,0.2166,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1500,0.0667,0.0000,0.0000
2.9722,0.4564,37.0000,0.9052,0.0047,0.2204,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0500,0.1333,0.0000,0.0000
2.9722,0.3670,37.0000,0.8139,0.0055,0.1663,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1000,0.1333,0.0000,0.0000
2.9722,0.3763,37.0000,0.9165,0.0054,0.1766,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.0500,0.2000,0.0000,0.0000
2.9722,0.3954,37.0000,0.8592,0.0054,0.1849,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0500,0.1333,0.0000,0.0000
2.9722,0.3808,37.0000,0.8579,0.0027,0.1834,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.0000,0.2667,0.0000,0.0000
2.9722,0.3504,37.0000,0.8241,0.0065,0.1778,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1000,0.0667,0.0000,0.0000
2.9722,0.3119,37.0000,0.7772,0.0019,0.1775,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0000,0.2000,0.0000,0.0000
2.9722,0.3504,37.0000,0.7988,0.0033,0.1615,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.0500,0.2000,0.0000,0.0000
2.9722,0.3626,37.0000,0.8524,0.0033,0.1771,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
2.9722,0.3673,37.0000,0.7659,0.0070,0.1613,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
2.9722,0.3644,37.0000,0.8054,0.0032,0.1616,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
2.9722,0.3682,37.0000,0.7915,0.0032,0.1670,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.9722,0.3988,37.0000,0.8611,0.0055,0.1755,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
3.0013,0.3951,37.0000,0.8065,0.0030,0.1700,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0013,0.3847,37.0000,0.8366,0.0074,0.1714,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
3.0013,0.3725,37.0000,0.8227,0.0055,0.1721,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0013,0.3854,37.0000,0.8194,0.0064,0.1735,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0013,0.3792,37.0000,0.8520,0.0063,0.1732,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
3.0013,0.3694,37.0000,0.8416,0.0033,0.1728,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0013,0.4310,37.0000,0.8437,0.0061,0.2227,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.0500,0.3333,0.0000,0.0000
3.0013,0.3541,37.0000,0.8121,0.0068,0.1596,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0013,0.3513,37.0000,0.8302,0.0051,0.1592,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0013,0.3661,37.0000,0.8375,0.0068,0.1555,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0013,0.3636,37.0000,0.9140,0.0068,0.1748,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0013,0.3171,37.0000,0.8878,0.0029,0.1714,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3350,37.0000,0.8151,0.0025,0.1600,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3380,37.0000,0.8230,0.0029,0.1606,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.1000,0.2000,0.0000,0.0000
3.0031,0.3464,37.0000,0.7950,0.0013,0.1525,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3663,37.0000,0.8823,0.0042,0.1579,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3541,37.0000,0.7964,0.0042,0.1506,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3487,37.0000,0.8536,0.0042,0.1606,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.4421,37.0000,0.8740,0.0042,0.2137,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.4095,37.0000,0.8474,0.0042,0.2003,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3972,37.0000,0.7935,0.0022,0.1909,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.4229,37.0000,0.8389,0.0026,0.2061,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3617,37.0000,0.8171,0.0026,0.1630,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3356,37.0000,0.8346,0.0026,0.1559,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3177,37.0000,0.8189,0.0042,0.1523,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3509,37.0000,0.8583,0.0032,0.1577,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3407,37.0000,0.7861,0.0042,0.1539,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.4398,37.0000,0.8219,0.0041,0.2070,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3763,37.0000,0.7750,0.0020,0.1790,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3667,37.0000,0.8137,0.0024,0.1652,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.4304,37.0000,0.8440,0.0042,0.2030,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3690,37.0000,0.9019,0.0042,0.1647,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3532,37.0000,0.8330,0.0042,0.1735,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0031,0.3590,37.0000,0.8223,0.0026,0.1593,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0516,0.3197,37.0000,0.8413,0.0026,0.1634,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0516,0.3376,37.0000,0.8416,0.0026,0.1738,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0500,0.4667,0.0000,0.0000
3.0516,0.3629,37.0000,0.8681,0.0026,0.1703,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0516,0.3325,37.0000,0.7545,0.0066,0.1618,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0516,0.3482,37.0000,0.8395,0.0039,0.1818,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0516,0.3396,37.0000,0.8561,0.0023,0.1772,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0516,0.3648,37.0000,0.7813,0.0032,0.1547,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3728,37.0000,0.8753,0.0044,0.1719,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3448,37.0000,0.8545,0.0036,0.1804,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.0000,0.4667,0.0000,0.0000
3.0665,0.3360,37.0000,0.8732,0.0026,0.1865,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3495,37.0000,0.7796,0.0026,0.1638,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3384,37.0000,0.8179,0.0026,0.1741,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3145,37.0000,0.8871,0.0026,0.1874,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.2808,37.0000,0.8070,0.0026,0.1652,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3244,37.0000,0.9390,0.0023,0.2045,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3827,37.0000,0.9215,0.0044,0.2100,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3107,37.0000,0.8002,0.0026,0.1674,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3488,37.0000,0.7900,0.0023,0.1856,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3487,37.0000,0.8363,0.0023,0.1788,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3260,37.0000,0.7860,0.0006,0.1820,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.2728,37.0000,0.8540,0.0006,0.1892,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3139,37.0000,0.8723,0.0026,0.1788,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.2987,37.0000,0.8492,0.0036,0.1770,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3251,37.0000,0.8559,0.0026,0.1954,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3416,37.0000,0.8511,0.0043,0.2151,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3356,37.0000,0.8684,0.0039,0.1952,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.2698,37.0000,0.9040,0.0026,0.2019,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.2807,37.0000,0.7818,0.0039,0.1643,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3122,37.0000,0.8190,0.0039,0.1824,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
3.0665,0.3110,37.0000,0.8660,0.0023,0.1743,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
