Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
0.2431,526.0107,50.0000,583.6303,454.8328,18.0692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.2431,503.6509,37.0000,591.2146,50.0047,95.1456,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.3069,468.9405,37.0000,584.0815,58.6374,117.9986,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1000,0.1333,0.0000,0.0000
0.3069,446.8901,37.0000,607.5910,52.8395,133.2804,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.2000,0.0667,0.0000,0.0000
0.3069,445.1867,37.0000,612.8661,58.1154,131.9462,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
0.3069,456.5605,37.0000,609.1496,52.2142,131.4115,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1000,0.0667,0.0000,0.0000
0.3069,428.9246,37.0000,628.9426,56.5622,142.5147,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
0.3069,433.2347,37.0000,643.1968,59.8081,148.7504,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
0.3069,426.8473,37.0000,617.0251,58.2483,132.8077,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
0.3069,436.6168,37.0000,639.1137,56.2559,129.5037,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.3069,404.8097,37.0000,632.7489,27.6714,135.1631,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
0.3069,409.8726,37.0000,632.5143,27.6714,135.3317,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
0.3069,401.7679,37.0000,650.0490,12.6590,141.1136,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
0.3069,414.4917,37.0000,646.0731,52.8712,136.8792,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.3069,389.0621,37.0000,625.9720,52.8712,130.4484,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.3069,391.0817,37.0000,617.5035,29.9166,127.8982,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.3069,418.4144,37.0000,608.2151,12.1933,142.1678,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.3310,426.8707,37.0000,645.8921,53.8240,138.6065,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
0.3493,415.9899,37.0000,640.8055,33.1374,135.3575,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
0.3493,437.5660,37.0000,645.2848,33.1374,141.3982,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
0.3493,430.8543,37.0000,650.6619,33.1374,140.3564,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
0.3493,425.0379,37.0000,630.4907,33.1374,134.5402,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.3493,397.8815,37.0000,623.2437,33.1374,137.0589,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
