Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
2.5860,514.7408,50.0000,573.1439,458.8337,17.9047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.6280,497.7534,37.0000,588.3199,55.8260,92.8877,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.6534,470.0657,37.0000,591.3768,55.8759,119.8321,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1500,0.0667,0.0000,0.0000
2.6534,475.7137,37.0000,599.3596,56.8605,121.9407,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.2000,0.0667,0.0000,0.0000
2.6814,434.2463,37.0000,601.9477,55.3997,121.7566,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
2.6850,402.7764,37.0000,604.0742,38.9131,121.9292,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.0500,0.2000,0.0000,0.0000
2.6850,403.5790,37.0000,600.1679,54.7766,131.1696,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1000,0.0667,0.0000,0.0000
2.6850,375.5203,37.0000,617.6523,17.5790,128.3008,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7422,398.7083,37.0000,597.5834,19.5183,117.0816,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.7422,396.3406,37.0000,591.9546,54.6654,115.5070,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
2.7422,395.5692,37.0000,598.5536,17.0770,119.4991,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
2.7422,371.1923,37.0000,612.5779,13.5261,123.7253,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7422,388.3125,37.0000,582.5241,24.0132,113.4245,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7422,401.2308,37.0000,595.0371,58.2685,115.3194,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7422,387.3027,37.0000,615.9269,26.9085,116.5925,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.7422,393.3328,37.0000,601.6250,22.0435,114.7487,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7422,401.4908,37.0000,621.6411,20.0566,118.1034,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7422,403.6506,37.0000,606.3771,25.2714,113.5339,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,400.0413,37.0000,617.5069,64.7313,113.8001,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.7621,389.1958,37.0000,631.7894,22.9446,115.6514,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
2.7621,380.8330,37.0000,586.3588,26.0416,121.2524,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
2.7621,377.4675,37.0000,610.2570,22.1749,121.6495,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,377.6700,37.0000,572.1394,20.9315,114.6769,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.7621,364.6588,37.0000,588.0709,25.5344,114.4695,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,378.1123,37.0000,602.0043,52.8354,116.7136,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
2.7621,418.6296,37.0000,611.0589,43.6948,128.7001,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,382.6333,37.0000,593.0974,70.6127,115.4603,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
2.7621,397.8754,37.0000,644.6513,21.4915,112.6444,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,398.0448,37.0000,618.0373,63.5185,119.2566,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,394.0789,37.0000,618.2166,62.9623,111.2312,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,403.7177,37.0000,602.4550,24.1729,114.8216,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.7621,423.8491,37.0000,592.7129,51.5285,122.4747,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,415.0726,37.0000,611.9962,11.1524,119.4112,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,407.8054,37.0000,591.4270,24.7524,113.4373,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,395.9705,37.0000,598.1429,28.2237,110.5802,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,394.9141,37.0000,616.7249,40.2820,108.9383,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,413.7367,37.0000,588.5912,22.3994,120.3252,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7621,419.3703,37.0000,595.9637,36.4924,109.9333,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
2.7621,401.7266,37.0000,629.4992,20.5317,118.5207,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
2.7621,383.9449,37.0000,615.5886,22.2873,117.9859,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.0500,0.2667,0.0000,0.0000
2.7621,361.4745,37.0000,577.6046,20.9315,108.4627,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
