Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
1.1648,0.6637,50.0000,0.8280,0.5036,0.0485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2218,0.6244,37.0000,0.7921,0.0217,0.1375,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2235,0.5725,37.0000,0.7573,0.0069,0.1640,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.2000,0.1333,0.0000,0.0000
1.2569,0.5755,37.0000,0.7756,0.0132,0.1653,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1500,0.0000,0.0000,0.0000
1.2724,0.4931,37.0000,0.7946,0.0270,0.2130,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.2000,0.0000,0.0000,0.0000
1.2724,0.4987,37.0000,0.7937,0.0038,0.2065,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.2000,0.1333,0.0000,0.0000
1.3429,0.4917,37.0000,0.8044,0.0051,0.2039,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1000,0.0667,0.0000,0.0000
1.3429,0.5051,37.0000,0.8338,0.0155,0.1957,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.2000,0.2667,0.0000,0.0000
1.3429,0.5089,37.0000,0.8091,0.0051,0.2024,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3429,0.4725,37.0000,0.8358,0.0055,0.2092,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3429,0.4904,37.0000,0.8202,0.0054,0.2040,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.3429,0.4627,37.0000,0.7921,0.0061,0.1916,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.3429,0.3634,37.0000,0.8122,0.0067,0.1472,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
1.3429,0.3829,37.0000,0.8242,0.0035,0.1608,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.1000,0.2000,0.0000,0.0000
1.3429,0.3837,37.0000,0.7894,0.0035,0.1558,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3429,0.4179,37.0000,0.8150,0.0019,0.1887,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3445,0.3530,37.0000,0.7534,0.0038,0.1450,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3565,0.3828,37.0000,0.8851,0.0048,0.1609,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
1.3565,0.3796,37.0000,0.8333,0.0068,0.1588,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1500,0.0000,0.0000,0.0000
1.3588,0.3954,37.0000,0.7724,0.0089,0.1518,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4233,37.0000,0.8688,0.0103,0.1805,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0000,0.2000,0.0000,0.0000
1.4347,0.3797,37.0000,0.9030,0.0049,0.1607,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.2000,0.1333,0.0000,0.0000
1.4347,0.3907,37.0000,0.8362,0.0049,0.1590,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4228,37.0000,0.8201,0.0201,0.1637,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4203,37.0000,0.8520,0.0086,0.1571,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4265,37.0000,0.8000,0.0018,0.1525,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4219,37.0000,0.8283,0.0078,0.1602,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4154,37.0000,0.8796,0.0112,0.1711,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4238,37.0000,0.8447,0.0143,0.1586,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4208,37.0000,0.8073,0.0080,0.1619,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4095,37.0000,0.7810,0.0105,0.1571,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4259,37.0000,0.8764,0.0159,0.1709,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.3935,37.0000,0.7948,0.0070,0.1663,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.3972,37.0000,0.7987,0.0063,0.1598,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
1.4347,0.3849,37.0000,0.7859,0.0087,0.1592,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.4041,37.0000,0.8214,0.0054,0.1621,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1000,0.1333,0.0000,0.0000
1.4347,0.3874,37.0000,0.8013,0.0079,0.1526,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.3724,37.0000,0.8119,0.0073,0.1572,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.3742,37.0000,0.8055,0.0057,0.1613,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.3892,37.0000,0.8584,0.0035,0.1695,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.4347,0.3786,37.0000,0.8073,0.0105,0.1637,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
