Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
0.8248,0.6605,50.0000,0.8760,0.4138,0.0746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0643,0.6265,37.0000,0.8552,0.0403,0.1271,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0643,0.6355,37.0000,0.8790,0.0524,0.1462,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.2000,0.2000,0.0000,0.0000
1.0643,0.6114,37.0000,0.9035,0.0395,0.1547,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.0500,0.2000,0.0000,0.0000
1.0738,0.5679,37.0000,0.8564,0.0478,0.1687,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.0500,0.2000,0.0000,0.0000
1.0739,0.5281,37.0000,0.8798,0.0365,0.1708,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.1000,0.2667,0.0000,0.0000
1.0739,0.5034,37.0000,0.8470,0.0133,0.1609,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.0739,0.5098,37.0000,0.8150,0.0161,0.1639,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.0846,0.4834,37.0000,1.0166,0.0161,0.1648,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.0846,0.4579,37.0000,0.8936,0.0175,0.1653,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.0500,0.2000,0.0000,0.0000
1.0846,0.4889,37.0000,0.8687,0.0116,0.1584,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0846,0.4559,37.0000,0.8274,0.0108,0.1645,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.0846,0.4727,37.0000,0.8307,0.0402,0.1582,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1371,0.4750,37.0000,0.8356,0.0482,0.1496,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1371,0.4831,37.0000,0.8086,0.0144,0.1665,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.1500,0.1333,0.0000,0.0000
1.1371,0.4950,37.0000,0.7941,0.0126,0.1680,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
1.1371,0.4931,37.0000,0.9309,0.0112,0.1604,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0500,0.1333,0.0000,0.0000
1.1371,0.4210,37.0000,0.8537,0.0106,0.1496,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1371,0.4734,37.0000,0.8252,0.0148,0.1535,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.1371,0.4639,37.0000,0.9220,0.0290,0.1602,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1371,0.4013,37.0000,0.7724,0.0062,0.1487,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
1.1371,0.3924,37.0000,0.8585,0.0182,0.1503,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1371,0.4067,37.0000,0.7411,0.0075,0.1543,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
