Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
0.3979,0.6637,50.0000,0.8280,0.5036,0.0485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.3979,0.6397,37.0000,0.8295,0.0127,0.1488,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.3979,0.6193,37.0000,0.8320,0.0109,0.1651,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1000,0.1333,0.0000,0.0000
0.3979,0.5823,37.0000,0.7893,0.0075,0.1795,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
0.3979,0.6017,37.0000,0.7958,0.0109,0.1771,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.1500,0.1333,0.0000,0.0000
0.3979,0.6004,37.0000,0.8304,0.0102,0.1679,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
0.4464,0.5640,37.0000,0.8582,0.0092,0.1932,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0500,0.1333,0.0000,0.0000
0.4464,0.4783,37.0000,0.7867,0.0153,0.2117,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0500,0.1333,0.0000,0.0000
0.4695,0.4613,37.0000,0.8435,0.0042,0.2164,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.4695,0.3816,37.0000,0.8499,0.0042,0.2162,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.0500,0.2000,0.0000,0.0000
0.4695,0.3057,37.0000,0.8381,0.0026,0.1842,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
