Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
0.9786,191.9479,50.0000,229.5856,153.3769,11.1470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9891,186.3571,37.0000,227.7408,17.7931,35.6395,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9891,172.5522,37.0000,231.3839,17.7931,42.3050,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.1000,0.2667,0.0000,0.0000
0.9916,167.7516,37.0000,246.7379,17.7931,50.5298,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.9916,154.8258,37.0000,237.1077,20.7197,49.1475,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.1500,0.2000,0.0000,0.0000
0.9916,154.5798,37.0000,233.8932,20.6706,51.1136,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.9916,142.9092,37.0000,232.1228,6.3726,51.5452,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0098,137.2668,37.0000,232.7798,6.3726,46.6375,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1303,138.0717,37.0000,228.0057,19.6622,45.3146,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.1333,0.0000,0.0000
1.1303,139.3593,37.0000,235.3234,8.8174,46.9279,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0000,0.0000,0.0000
1.1303,147.3292,37.0000,237.3303,16.4211,48.9363,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1303,153.5362,37.0000,242.3560,18.1926,50.9509,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1377,158.2887,37.0000,245.8900,19.1108,53.6647,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
1.1377,135.9592,37.0000,249.9518,13.8854,55.3247,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.3500,0.0000,0.0000,0.0000
1.1942,114.2631,37.0000,254.5741,6.8047,60.1330,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1942,93.6018,37.0000,224.3824,7.6220,36.3235,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.4000,0.0000,0.0000,0.0000
1.1942,99.1119,37.0000,235.7111,9.9379,38.2237,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.3500,0.0000,0.0000,0.0000
1.1942,99.9619,37.0000,223.9222,8.9282,34.0477,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1942,102.8869,37.0000,241.2123,9.2048,39.0443,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1942,103.5513,37.0000,220.1653,11.7744,32.0094,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1942,107.8307,37.0000,244.0901,15.4011,38.1552,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.2841,105.9625,37.0000,252.8736,7.4826,37.4607,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.2841,110.1046,37.0000,266.2507,11.4076,38.7446,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.3099,105.6477,37.0000,234.4031,10.5325,37.0807,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
