Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
0.6631,191.9479,50.0000,229.5856,153.3769,11.1470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6631,186.8791,37.0000,234.5829,16.5901,35.9554,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.7026,176.1760,37.0000,234.3302,18.1291,44.8851,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.1500,0.2667,0.0000,0.0000
0.7391,173.2186,37.0000,233.2942,19.5494,43.9469,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.1500,0.2667,0.0000,0.0000
0.7391,179.2180,37.0000,238.4226,23.0567,42.6759,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1500,0.0667,0.0000,0.0000
0.7391,174.2594,37.0000,241.9106,19.3993,42.2759,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0000,0.0000,0.0000
0.7391,166.3596,37.0000,232.9157,18.9095,46.8142,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
0.7391,159.8997,37.0000,231.0767,7.8599,47.0425,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
0.7391,153.5316,37.0000,231.6602,21.4710,50.5307,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
0.7391,150.0881,37.0000,238.7726,7.9646,46.8372,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.0500,0.1333,0.0000,0.0000
0.7391,140.0450,37.0000,235.7878,7.4159,43.8509,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
0.7568,130.6907,37.0000,234.3799,9.4147,42.3496,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,134.8414,37.0000,235.6887,6.4876,49.3155,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.2000,0.1333,0.0000,0.0000
0.7568,110.7741,37.0000,232.0579,4.8168,45.0884,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,117.3046,37.0000,234.6127,8.1306,42.4144,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
0.7568,122.9983,37.0000,222.9821,5.0309,40.7639,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,123.8912,37.0000,224.4904,9.0273,41.0668,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,122.2428,37.0000,249.4847,8.9466,41.1012,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,116.5556,37.0000,250.3837,8.1176,41.6483,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
0.7568,116.8371,37.0000,220.8063,8.3871,40.9556,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,133.5247,37.0000,225.1949,21.7481,46.2099,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,133.7056,37.0000,229.9514,21.4461,49.0837,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,129.0158,37.0000,245.0965,12.6449,47.7984,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,134.7379,37.0000,223.5889,9.1574,49.5605,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,105.7345,37.0000,231.8777,8.6866,44.6408,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7568,114.3045,37.0000,233.7784,8.5595,43.7665,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,135.8269,37.0000,266.3497,11.8404,50.0104,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,113.0367,37.0000,248.1051,11.2114,45.8410,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.4000,0.0000,0.0000,0.0000
0.7643,125.0509,37.0000,254.6165,10.6216,45.4535,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,133.0779,37.0000,248.3904,11.5516,44.8432,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,122.9629,37.0000,249.5435,10.8052,44.2711,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,117.6345,37.0000,250.5526,9.3183,44.7965,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,121.7236,37.0000,257.6056,8.2525,44.5037,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,124.7363,37.0000,248.4072,9.8138,43.4866,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,114.0593,37.0000,236.3450,9.2395,41.2985,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,109.8409,37.0000,242.3140,7.2162,41.4843,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,105.5671,37.0000,253.1263,6.5227,42.8627,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,110.8819,37.0000,237.0658,10.0414,39.5910,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,113.1209,37.0000,232.1814,8.5833,38.3209,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,115.5236,37.0000,262.9483,8.8027,44.0756,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,112.3602,37.0000,236.8549,8.1781,41.1830,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,107.8318,37.0000,254.0169,9.5582,41.3467,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,121.2747,37.0000,254.2186,9.0279,50.1654,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,116.9707,37.0000,239.1683,15.2986,40.3941,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
0.7643,107.7920,37.0000,235.6594,9.0279,39.4576,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
