Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
0.9727,514.7408,50.0000,573.1439,458.8337,17.9047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9727,498.0286,37.0000,572.8018,55.2507,90.8189,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0181,461.0863,37.0000,597.2531,56.9102,126.9317,8.0000,20.0000,15.0000,2.0000,5.0000,0.2500,0.2000,0.1333,0.0000,0.0000
1.0181,443.5776,37.0000,613.4281,50.6956,134.3727,8.0000,20.0000,15.0000,2.0000,5.0000,0.1250,0.2000,0.2000,0.0000,0.0000
1.0181,439.0082,37.0000,616.2384,52.1787,129.0615,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0181,427.1166,37.0000,617.1261,44.3625,123.5416,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.0500,0.2000,0.0000,0.0000
1.0181,428.3773,37.0000,631.0273,44.3625,129.9834,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0181,407.6653,37.0000,644.3093,48.8076,132.9647,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.2000,0.0000,0.0000,0.0000
1.0181,418.6850,37.0000,644.5817,12.8899,131.5691,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0571,385.8370,37.0000,641.3666,18.6842,134.0952,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0571,355.5753,37.0000,579.2210,18.6842,110.5550,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1000,0.0667,0.0000,0.0000
1.0695,370.6488,37.0000,589.7770,21.3912,110.5665,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0695,362.6446,37.0000,611.6566,34.0624,108.9648,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.2500,0.2000,0.0000,0.0000
1.0695,336.3613,37.0000,586.6371,31.3542,110.8275,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0695,352.4068,37.0000,633.1264,35.7091,130.0219,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0695,329.4091,37.0000,621.1479,32.3730,127.2622,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0695,353.4994,37.0000,615.4652,31.8297,117.3823,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0695,359.2913,37.0000,611.3708,35.2960,116.9170,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,351.7390,37.0000,614.3609,13.4194,120.6055,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,344.1193,37.0000,598.8137,29.2894,117.1945,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
1.0998,341.7341,37.0000,578.0955,21.3368,118.6310,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,340.8172,37.0000,603.4035,23.0401,117.6289,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,349.5273,37.0000,596.5679,41.0611,116.5169,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,352.6894,37.0000,610.0637,32.7283,116.3366,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,360.5633,37.0000,608.9981,32.7283,114.5878,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,364.4016,37.0000,605.6831,58.2372,119.0954,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,345.7173,37.0000,592.7849,27.3288,110.0957,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,378.4456,37.0000,615.3495,33.0047,123.8932,8.0000,20.0000,15.0000,2.0000,5.0000,0.3750,0.1500,0.1333,0.0000,0.0000
1.0998,374.2274,37.0000,616.9626,32.1236,128.3053,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,371.3713,37.0000,609.5529,32.1236,120.7485,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,367.8051,37.0000,590.6990,24.7485,123.9921,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,352.2851,37.0000,589.7552,33.8144,121.2982,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,353.7949,37.0000,589.2753,15.9311,121.8495,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,353.4076,37.0000,592.3026,24.4584,134.1672,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,374.9153,37.0000,622.2645,17.6280,122.7870,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,378.1067,37.0000,640.0827,17.6280,131.5497,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,373.4759,37.0000,644.9030,37.1918,118.3980,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.0998,357.4266,37.0000,610.1389,15.4104,123.4610,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1694,377.3500,37.0000,660.1126,30.0995,132.0387,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.1694,415.9105,37.0000,645.8604,32.0524,137.2352,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0000,0.0667,0.0000,0.0000
1.1745,452.3245,37.0000,663.8162,35.3006,157.4774,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
1.2528,451.6644,37.0000,691.8877,35.2923,151.8982,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
1.2528,417.1804,37.0000,657.4055,67.9989,154.3225,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.1500,0.0667,0.0000,0.0000
1.3110,374.1711,37.0000,662.6403,19.7652,180.1097,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.1000,0.0000,0.0000,0.0000
1.3110,285.3566,37.0000,645.7094,13.6356,137.0240,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.1500,0.3333,0.0000,0.0000
1.3110,251.5188,37.0000,578.6272,11.9976,100.4313,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
1.3233,258.0307,37.0000,606.9992,13.9066,102.8825,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3233,266.3603,37.0000,589.4005,18.7320,100.0299,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0500,0.0000,0.0000,0.0000
1.3233,273.1835,37.0000,600.6240,23.8271,108.2769,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3233,271.5884,37.0000,609.5525,17.3221,101.8668,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3233,266.4050,37.0000,620.7619,23.7249,105.9267,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3233,273.2300,37.0000,624.3705,22.5431,101.4988,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3233,291.3406,37.0000,621.9426,22.3664,102.5622,8.0000,20.0000,15.0000,2.0000,5.0000,0.7500,0.0500,0.0667,0.0000,0.0000
1.3233,277.4303,37.0000,610.3949,26.4628,100.8467,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.3233,281.9955,37.0000,635.9116,22.8087,106.2951,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3233,277.0571,37.0000,640.4565,21.3980,107.9555,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3233,273.9402,37.0000,631.1679,27.3506,105.3483,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3233,276.0395,37.0000,627.7678,27.5833,106.6180,8.0000,20.0000,15.0000,2.0000,5.0000,0.8750,0.0000,0.0667,0.0000,0.0000
1.3233,268.4468,37.0000,602.9854,19.2511,103.3828,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,317.0881,37.0000,618.7611,12.3933,143.3264,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,264.3696,37.0000,621.4195,29.1264,106.0939,8.0000,20.0000,15.0000,2.0000,5.0000,0.5000,0.0500,0.2000,0.0000,0.0000
1.3692,274.0638,37.0000,613.9445,14.1826,105.5342,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,278.4128,37.0000,621.6370,23.8271,110.1408,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,277.7768,37.0000,625.7309,21.3597,108.2035,8.0000,20.0000,15.0000,2.0000,5.0000,0.6250,0.1500,0.0000,0.0000,0.0000
1.3692,277.9122,37.0000,630.4265,20.3012,111.2906,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,272.7078,37.0000,602.8062,20.3012,106.2184,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,285.6773,37.0000,624.5868,27.2220,114.1172,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,274.2733,37.0000,636.2103,19.6620,115.3766,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,276.6796,37.0000,626.8580,23.2670,112.8705,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,273.9456,37.0000,608.4592,25.4523,108.3924,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,333.1408,37.0000,657.9036,25.2046,146.6717,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,280.4832,37.0000,628.8179,25.2046,110.7310,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,270.9866,37.0000,641.8478,20.5114,114.3390,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,334.9272,37.0000,672.5008,26.4191,157.5028,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,330.0274,37.0000,640.3443,15.8093,160.4846,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,273.2745,37.0000,634.8932,36.6499,114.9722,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,314.9184,37.0000,652.0015,24.1729,143.5388,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,291.7436,37.0000,649.5015,21.3597,124.6970,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,310.3738,37.0000,637.1085,38.9918,122.1751,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,313.4571,37.0000,648.4692,15.1887,117.5128,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,280.0894,37.0000,645.6891,27.2404,115.0395,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,281.9599,37.0000,610.0124,11.5190,103.7982,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,288.5719,37.0000,638.9256,17.1841,108.0094,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,278.2701,37.0000,657.2587,13.1155,117.1993,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,283.2157,37.0000,623.1163,23.0971,109.2731,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1.3692,283.2338,37.0000,624.1803,20.9848,111.8271,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
