Best Fitness (0),Diversity,numSimulations,Max. diversity,Min. diversity,Deviation,number of Elite,number of Mutation,number of XOver,number of Renew,number of Random,effectivity of Elite,effectivity of Mutation,effectivity of XOver,effectivity of Renew,effectivity of Random
2.5558,179.9617,50.0000,212.9953,147.9173,10.7234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.7530,174.5645,37.0000,210.8444,20.5454,31.7534,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.7530,162.4476,37.0000,214.5478,20.8753,39.9815,8.0000,20.0000,15.0000,2.0000,5.0000,0.0000,0.2500,0.2000,0.0000,0.0000
2.7530,161.4467,37.0000,216.1018,14.9974,41.8521,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,161.0579,37.0000,232.5565,36.1429,43.4133,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,153.1452,37.0000,222.8450,15.6705,45.8450,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,156.1541,37.0000,223.3500,7.0630,47.3026,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,151.6661,37.0000,217.6697,5.9056,46.8942,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,153.9166,37.0000,221.6536,10.3459,46.3549,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,155.7336,37.0000,228.2111,16.9895,46.8254,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,156.7301,37.0000,224.5557,11.6737,43.6828,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,156.3873,37.0000,219.9412,14.6103,46.6543,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,153.4933,37.0000,222.2014,16.9687,47.1093,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,156.1114,37.0000,222.0451,18.4921,45.8161,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,157.6868,37.0000,227.5180,13.9242,46.2840,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,156.4435,37.0000,215.2129,11.7134,45.2532,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,157.1792,37.0000,220.6512,17.9161,47.2149,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,161.3106,37.0000,230.8876,17.5348,44.3204,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2.7530,156.7051,37.0000,220.1743,17.6985,47.1890,8.0000,20.0000,15.0000,2.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000
